request_method,uri,url_length,num_parameters,special_char_count,path_depth,has_encoded_chars,request_rate,response_code,user_agent_entropy,attack_type
POST,/app/login?redirect=/dashboard&ref=263,38,3,0,3,0,9,200,4.4721612015843135,Normal
POST,/app/home?id=965,16,1,0,2,0,3,200,1.9023334617085794,Normal
GET,/app/calc?formula=x*y-z&ref=166,31,3,2,2,0,38,200,3.3300859886799907,Normal
POST,/app/login?q=1 OR 1=1,21,2,0,2,0,81,500,4.5398125485832415,RCE
POST,/app/home?id=821,16,1,0,2,0,4,200,3.26767641844766,Normal
GET,/app/login?q=alert(1),21,1,2,2,0,4,403,2.967867200830786,XSS
GET,/app/search?q=cat /etc/shadow,29,1,0,4,0,23,500,2.0646600901767176,RCE
POST,/app/login?q=id=1',18,2,1,2,0,43,200,3.0305924817504857,XSS
POST,/app/home?id=167,16,1,0,2,0,44,200,4.821737236495656,Normal
GET,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,60,403,4.116012214542502,RCE
GET,/app/home?id=722,16,1,0,2,0,64,200,2.554568316531059,Normal
GET,/app/search?q=<script>alert('XSS')</script>,43,1,8,3,0,88,500,2.7654636422809515,RCE
GET,/app/calc?formula=x*y-z&ref=418,31,3,2,2,0,11,200,4.436183533688698,Normal
POST,/app/login?q=id=1',18,2,1,2,0,52,500,1.8953842647395631,XSS
GET,/app/login?q=id=1',18,2,1,2,0,33,500,1.64416165798293,SQL Injection
GET,/app/login?q=<b onmouseover=x>,30,2,2,2,0,8,500,2.433049916744894,XSS
POST,/app/home?id=995,16,1,0,2,0,56,200,3.3405310532197263,Normal
POST,/app/shop?filter=price>100&ref=309,34,3,1,2,0,51,200,4.678484596301144,Normal
POST,/app/home?id=425,16,1,0,2,0,48,200,4.148654250461307,Normal
POST,/app/login?q=../../etc/passwd,29,1,0,5,0,82,200,2.203513485399931,RCE
GET,/app/home?id=962,16,1,0,2,0,68,200,2.783035048160069,Normal
POST,/app/login?q=id=1',18,2,1,2,0,41,500,3.891636563913212,XSS
POST,/app/search?q=ping -c 4 8.8.8.8,31,1,1,2,0,15,200,4.660844370498287,SQL Injection
POST,/app/search?q=cat /etc/shadow,29,1,0,4,0,70,500,4.7808870660978116,XSS
POST,/app/login?q=admin'--,21,1,3,2,0,100,500,3.554027216622195,RCE
POST,/app/forum?tag=#security&ref=759,32,3,0,2,0,56,200,2.5325589774749964,Normal
GET,/app/home?id=176,16,1,0,2,0,22,200,1.1076809953497286,Normal
GET,/app/calc?formula=x*y-z&ref=201,31,3,2,2,0,97,200,2.230497111132367,Normal
GET,/app/home?id=51,15,1,0,2,0,81,200,4.1902148993496215,Normal
GET,/app/shop?filter=price>100&ref=738,34,3,1,2,0,57,200,2.46837629105075,Normal
GET,/app/login?q=id=1',18,2,1,2,0,82,500,1.9036811884505442,SQL Injection
POST,/app/search?q=union+jack&ref=264,32,3,0,2,0,48,200,3.492120612167888,Normal
POST,/app/home?id=313,16,1,0,2,0,98,200,1.4138265818333795,Normal
POST,/app/login?q=<b onmouseover=x>,30,2,2,2,0,67,403,4.512755530787289,SQL Injection
GET,/app/search?q=ping -c 4 8.8.8.8,31,1,1,2,0,48,403,4.959178624419792,SQL Injection
POST,/app/home?id=823,16,1,0,2,0,70,200,3.3513922314464275,Normal
GET,/app/home?id=887,16,1,0,2,0,18,200,3.7681453935831364,Normal
POST,/app/search%3Fq%3D%3Cscript%3Ealert%28%27XSS%27%29%3C/script%3E,63,0,0,3,1,32,500,3.3887040645459567,SQL Injection
GET,/app/home?id=346,16,1,0,2,0,90,200,1.3255714077418115,Normal
GET,/app/login?q=../../etc/passwd,29,1,0,5,0,63,403,4.073601265753924,XSS
POST,/app/search%3Fq%3D%7C%20whoami,30,0,0,2,1,68,200,1.0812506398139936,SQL Injection
GET,/app/login?q=<b onmouseover=x>,30,2,2,2,0,87,200,4.436732170753846,SQL Injection
POST,/app/search?q=ping -c 4 8.8.8.8,31,1,1,2,0,20,403,1.7353845543923114,RCE
GET,/app/forum?tag=#security&ref=373,32,3,0,2,0,14,200,1.339551742792458,Normal
GET,/app/search?q=| whoami,22,1,1,2,0,85,200,2.7302203441437696,RCE
POST,/app/home?id=47,15,1,0,2,0,44,200,1.1916717918410322,Normal
GET,/app/login?q=id=1',18,2,1,2,0,60,403,2.511459203667382,SQL Injection
POST,/app/search?q=| whoami,22,1,1,2,0,10,500,1.529261648497803,SQL Injection
POST,/app/contact?email=user@mail.com&ref=877,40,3,1,2,0,75,200,3.799740031792847,Normal
POST,/app/home?id=245,16,1,0,2,0,3,200,3.3626920204895425,Normal
GET,/app/search?q=cat /etc/shadow,29,1,0,4,0,39,403,2.2723893649347278,SQL Injection
GET,/app/search%3Fq%3D%3Cscript%3Ealert%28%27XSS%27%29%3C/script%3E,63,0,0,3,1,68,500,1.8476736586865736,XSS
POST,/app/home?id=205,16,1,0,2,0,12,200,2.0782909730742203,Normal
POST,/app/home?id=165,16,1,0,2,0,8,200,3.5846193331501373,Normal
POST,/app/calc?formula=x*y-z&ref=669,31,3,2,2,0,91,200,4.06560446549892,Normal
POST,/app/home?id=565,16,1,0,2,0,45,200,3.3849203688109477,Normal
POST,/app/note?txt=hello_world!&ref=554,34,3,1,2,0,73,200,4.272261731122732,Normal
GET,/app/login?redirect=/dashboard&ref=899,38,3,0,3,0,11,200,4.544041192773754,Normal
GET,/app/search?q=c++_programming&ref=980,37,3,0,2,0,98,200,4.654356856432423,Normal
POST,/app/home?id=891,16,1,0,2,0,55,200,1.4759972861385027,Normal
POST,/app/login?redirect=/dashboard&ref=175,38,3,0,3,0,100,200,2.042319583945832,Normal
GET,/app/home?id=92,15,1,0,2,0,54,200,1.3393159935034293,Normal
GET,/app/note?txt=hello_world!&ref=132,34,3,1,2,0,34,200,4.200181382291332,Normal
GET,/app/contact?email=user@mail.com&ref=931,40,3,1,2,0,48,200,3.551787648811588,Normal
POST,/app/search?q=cat /etc/shadow,29,1,0,4,0,46,200,1.5959103550328284,SQL Injection
POST,/app/forum?tag=#security&ref=452,32,3,0,2,0,89,200,4.289537968163366,Normal
GET,/app/search?q=c++_programming&ref=738,37,3,0,2,0,59,200,1.9492537725206,Normal
GET,/app/search?q=<script>alert('XSS')</script>,43,1,8,3,0,90,200,4.721159508431098,SQL Injection
GET,/app/login?q=../../etc/passwd,29,1,0,5,0,42,200,3.318351454824663,SQL Injection
POST,/app/login%3Fq%3Dadmin%27--,27,0,2,2,1,37,403,1.5413339672452762,SQL Injection
GET,/app/home?id=205,16,1,0,2,0,22,200,2.8476274332011493,Normal
POST,/app/search?q=union+jack&ref=662,32,3,0,2,0,51,200,4.252306642066751,Normal
GET,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,98,200,2.826318326232363,SQL Injection
POST,/app/login?q=alert(1),21,1,2,2,0,24,403,3.641168983538849,SQL Injection
POST,/app/search?q=c++_programming&ref=109,37,3,0,2,0,31,200,4.5234999892059236,Normal
GET,/app/search?q=| whoami,22,1,1,2,0,52,200,2.653238856819113,SQL Injection
GET,/app/login?q=<b onmouseover=x>,30,2,2,2,0,55,200,1.132961377450239,SQL Injection
POST,/app/search?q=c++_programming&ref=746,37,3,0,2,0,3,200,4.544829639976662,Normal
GET,/app/login?q=id=1',18,2,1,2,0,70,200,1.5562729252673497,RCE
POST,/app/login?q=../../etc/passwd,29,1,0,5,0,18,200,4.496581220484155,RCE
GET,/app/login?q=alert(1),21,1,2,2,0,11,200,2.3082597621809136,RCE
POST,/app/home?id=510,16,1,0,2,0,12,200,4.481902958530524,Normal
POST,/app/shop?filter=price>100&ref=930,34,3,1,2,0,92,200,1.0822614847814847,Normal
GET,/app/search?q=ping -c 4 8.8.8.8,31,1,1,2,0,75,500,2.660609188498996,RCE
POST,/app/forum?tag=#security&ref=191,32,3,0,2,0,65,200,3.3633231616123913,Normal
GET,/app/home?id=436,16,1,0,2,0,12,200,2.875948242028038,Normal
POST,/app/login?redirect=/dashboard&ref=103,38,3,0,3,0,17,200,3.405408454903577,Normal
GET,/app/home?id=337,16,1,0,2,0,69,200,3.455782907227127,Normal
GET,/app/search?q=cat /etc/shadow,29,1,0,4,0,74,200,1.2279334335103882,RCE
POST,/app/home?id=742,16,1,0,2,0,78,200,1.7673539471626052,Normal
GET,/app/calc?formula=x*y-z&ref=430,31,3,2,2,0,100,200,4.827313673837914,Normal
POST,/app/home?id=538,16,1,0,2,0,51,200,1.4562529776071864,Normal
GET,/app/search?q=| whoami,22,1,1,2,0,82,500,3.3440130228487046,SQL Injection
POST,/app/home?id=252,16,1,0,2,0,33,200,2.460149931188061,Normal
GET,/app/calc?formula=x*y-z&ref=734,31,3,2,2,0,90,200,2.5086703277189026,Normal
POST,/app/search?q=| whoami,22,1,1,2,0,37,200,2.398452981181526,XSS
GET,/app/home?id=179,16,1,0,2,0,2,200,4.818487094640789,Normal
GET,/app/home?id=32,15,1,0,2,0,83,200,2.6018519234408033,Normal
GET,/app/search?q=cat /etc/shadow,29,1,0,4,0,78,500,3.1998027558693747,SQL Injection
GET,/app/login?q=<b onmouseover=x>,30,2,2,2,0,29,500,1.1965508928010689,XSS
POST,/app/calc?formula=x*y-z&ref=885,31,3,2,2,0,39,200,2.9363066613495534,Normal
POST,/app/shop?filter=price>100&ref=230,34,3,1,2,0,46,200,1.2899970153409934,Normal
POST,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,57,200,4.981536972158457,RCE
POST,/app/home?id=673,16,1,0,2,0,69,200,2.29716933168372,Normal
POST,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,97,403,3.4715634819439716,XSS
POST,/app/search?q=<script>alert('XSS')</script>,43,1,8,3,0,15,200,2.4176781491680615,XSS
GET,/app/search?q=union+jack&ref=413,32,3,0,2,0,83,200,4.560477201458359,Normal
GET,/app/home?id=698,16,1,0,2,0,70,200,3.0760912740034314,Normal
GET,/app/shop?filter=price>100&ref=640,34,3,1,2,0,30,200,3.619507568438259,Normal
POST,/app/contact?email=user@mail.com&ref=855,40,3,1,2,0,5,200,2.4400170820755966,Normal
GET,/app/home?id=850,16,1,0,2,0,33,200,1.1804672807374983,Normal
POST,/app/login?redirect=/dashboard&ref=776,38,3,0,3,0,96,200,1.874808772274403,Normal
POST,/app/login?q=<b onmouseover=x>,30,2,2,2,0,46,200,1.8447492292844094,SQL Injection
GET,/app/home?id=99,15,1,0,2,0,83,200,4.197848836615815,Normal
POST,/app/search?q=<script>alert('XSS')</script>,43,1,8,3,0,3,403,1.1514460760926846,SQL Injection
POST,/app/login?q=alert(1),21,1,2,2,0,26,200,3.9737054965975354,RCE
GET,/app/login?q=1 OR 1=1,21,2,0,2,0,41,200,4.531110756583498,XSS
GET,/app/home?id=852,16,1,0,2,0,75,200,2.7227725367167666,Normal
POST,/app/home?id=235,16,1,0,2,0,21,200,1.0875740263074385,Normal
GET,/app/search?q=cat /etc/shadow,29,1,0,4,0,73,200,3.000148464202098,XSS
POST,/app/note?txt=hello_world!&ref=606,34,3,1,2,0,13,200,2.884641366212375,Normal
POST,/app/home?id=293,16,1,0,2,0,9,200,3.5638845060454165,Normal
GET,/app/home?id=779,16,1,0,2,0,78,200,4.59564831312324,Normal
GET,/app/login%3Fq%3D../../etc/passwd,33,0,0,5,1,81,200,1.8970401842316402,RCE
POST,/app/home?id=377,16,1,0,2,0,40,200,3.3009973519248446,Normal
POST,/app/search?q=cat /etc/shadow,29,1,0,4,0,76,500,1.4201053943435813,SQL Injection
GET,/app/home?id=467,16,1,0,2,0,32,200,1.1691273501053345,Normal
POST,/app/login?q=1 OR 1=1,21,2,0,2,0,82,200,1.5523001868880923,XSS
POST,/app/login?redirect=/dashboard&ref=481,38,3,0,3,0,56,200,4.6570098537641815,Normal
POST,/app/search?q=c++_programming&ref=775,37,3,0,2,0,100,200,1.6647743711986651,Normal
GET,/app/home?id=397,16,1,0,2,0,83,200,2.534816700391816,Normal
GET,/app/search?q=<script>alert('XSS')</script>,43,1,8,3,0,58,500,1.1964074119127601,RCE
POST,/app/home?id=89,15,1,0,2,0,56,200,2.0012390143134726,Normal
GET,/app/search?q=cat /etc/shadow,29,1,0,4,0,98,403,3.7445461404845695,XSS
GET,/app/home?id=788,16,1,0,2,0,41,200,4.874653099620091,Normal
GET,/app/home?id=993,16,1,0,2,0,87,200,1.490922115705764,Normal
GET,/app/login?redirect=/dashboard&ref=579,38,3,0,3,0,70,200,4.687739869539882,Normal
GET,/app/shop?filter=price>100&ref=247,34,3,1,2,0,83,200,1.101699171195989,Normal
GET,/app/home?id=557,16,1,0,2,0,11,200,2.051732731591418,Normal
POST,/app/home?id=743,16,1,0,2,0,74,200,4.1943779031748285,Normal
POST,/app/search?q=ping -c 4 8.8.8.8,31,1,1,2,0,65,500,3.9267015284562796,XSS
GET,/app/home?id=634,16,1,0,2,0,59,200,3.926534815204248,Normal
GET,/app/contact?email=user@mail.com&ref=924,40,3,1,2,0,60,200,1.3507977912030475,Normal
GET,/app/search?q=ping -c 4 8.8.8.8,31,1,1,2,0,87,200,3.6265572421135404,XSS
POST,/app/home?id=314,16,1,0,2,0,55,200,2.2685794034364353,Normal
GET,/app/home?id=953,16,1,0,2,0,60,200,3.8109718763245635,Normal
GET,/app/search?q=cat /etc/shadow,29,1,0,4,0,99,500,4.48121810156632,SQL Injection
POST,/app/home?id=822,16,1,0,2,0,16,200,1.064176344623886,Normal
GET,/app/home?id=9,14,1,0,2,0,99,200,2.080987326941053,Normal
GET,/app/home?id=99,15,1,0,2,0,27,200,4.397902710036433,Normal
POST,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,50,403,3.456309664808018,XSS
GET,/app/home?id=182,16,1,0,2,0,99,200,3.9712161715684045,Normal
POST,/app/login?redirect=/dashboard&ref=716,38,3,0,3,0,60,200,2.5072112641341406,Normal
POST,/app/search?q=ping -c 4 8.8.8.8,31,1,1,2,0,16,403,4.939357924920668,XSS
POST,/app/profile?name=O'Brian&ref=552,33,3,1,2,0,27,200,3.920605906360025,Normal
POST,/app/search?q=ping -c 4 8.8.8.8,31,1,1,2,0,69,403,1.7645409622478971,RCE
POST,/app/search?q=cat /etc/shadow,29,1,0,4,0,36,403,1.9842758028059237,RCE
GET,/app/shop?filter=price>100&ref=536,34,3,1,2,0,53,200,1.7154962661988216,Normal
GET,/app/login?q=1 OR 1=1,21,2,0,2,0,42,403,1.6879105916491408,RCE
GET,/app/home?id=559,16,1,0,2,0,32,200,3.7960893081628817,Normal
POST,/app/search?q=<script>alert('XSS')</script>,43,1,8,3,0,27,500,4.370023699021708,SQL Injection
POST,/app/search?q=ping -c 4 8.8.8.8,31,1,1,2,0,46,200,4.273965803168162,RCE
POST,/app/search?q=| whoami,22,1,1,2,0,67,500,2.375538337506959,RCE
GET,/app/login?q=1 OR 1=1,21,2,0,2,0,30,200,3.829231927817706,XSS
POST,/app/search?q=| whoami,22,1,1,2,0,90,500,1.8035773727665592,SQL Injection
POST,/app/shop?filter=price>100&ref=773,34,3,1,2,0,51,200,4.099945418359773,Normal
POST,/app/home?id=977,16,1,0,2,0,44,200,3.425089084637297,Normal
POST,/app/search?q=<script>alert('XSS')</script>,43,1,8,3,0,88,200,4.346269700658965,SQL Injection
GET,/app/home?id=408,16,1,0,2,0,90,200,1.9382315644390493,Normal
POST,/app/home?id=721,16,1,0,2,0,51,200,1.369928222414262,Normal
GET,/app/shop?filter=price>100&ref=954,34,3,1,2,0,3,200,3.195180841254662,Normal
GET,/app/login?redirect=/dashboard&ref=158,38,3,0,3,0,19,200,1.8299159111071668,Normal
GET,/app/login?q=id=1',18,2,1,2,0,79,500,3.376722278366264,SQL Injection
POST,/app/home?id=54,15,1,0,2,0,22,200,3.6771630097196732,Normal
GET,/app/home?id=536,16,1,0,2,0,41,200,4.645956310374498,Normal
POST,/app/search?q=c++_programming&ref=360,37,3,0,2,0,84,200,1.340637082879316,Normal
GET,/app/home?id=704,16,1,0,2,0,30,200,1.656009456169524,Normal
GET,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,17,500,1.2939157965806105,SQL Injection
POST,/app/home?id=842,16,1,0,2,0,21,200,4.855879483968954,Normal
POST,/app/login?q=alert(1),21,1,2,2,0,48,200,2.1110326584856107,XSS
POST,/app/home?id=448,16,1,0,2,0,2,200,2.4451590437738076,Normal
POST,/app/search%3Fq%3Dping%20-c%204%208.8.8.8,41,0,1,2,1,56,500,1.2816067504685833,RCE
POST,/app/search?q=<script>alert('XSS')</script>,43,1,8,3,0,70,403,1.059405955363923,XSS
GET,/app/login?q=1 OR 1=1,21,2,0,2,0,1,500,1.9478820218917625,RCE
GET,/app/home?id=821,16,1,0,2,0,34,200,1.1405057119007682,Normal
POST,/app/note?txt=hello_world!&ref=391,34,3,1,2,0,2,200,3.243338450378667,Normal
GET,/app/calc?formula=x*y-z&ref=616,31,3,2,2,0,36,200,1.4355369757685152,Normal
GET,/app/forum?tag=#security&ref=308,32,3,0,2,0,29,200,1.5356112968844182,Normal
POST,/app/login?q=<b onmouseover=x>,30,2,2,2,0,22,403,2.614117044669884,SQL Injection
GET,/app/search?q=c++_programming&ref=779,37,3,0,2,0,16,200,1.7350008153770315,Normal
GET,/app/note?txt=hello_world!&ref=337,34,3,1,2,0,85,200,3.679007422167122,Normal
GET,/app/search?q=cat /etc/shadow,29,1,0,4,0,34,200,3.6898000600957386,RCE
GET,/app/home?id=565,16,1,0,2,0,17,200,1.996015230001269,Normal
GET,/app/search?q=ping -c 4 8.8.8.8,31,1,1,2,0,20,500,1.463057102030513,SQL Injection
POST,/app/login?q=1 OR 1=1,21,2,0,2,0,47,403,1.63936639080237,SQL Injection
POST,/app/home?id=957,16,1,0,2,0,15,200,1.9808077272722469,Normal
POST,/app/search?q=c++_programming&ref=358,37,3,0,2,0,47,200,1.7647361234677228,Normal
GET,/app/login?redirect=/dashboard&ref=965,38,3,0,3,0,89,200,1.8573444026632324,Normal
POST,/app/search?q=cat /etc/shadow,29,1,0,4,0,46,403,3.278788745220523,SQL Injection
GET,/app/search?q=c++_programming&ref=954,37,3,0,2,0,37,200,3.3946804926010032,Normal
GET,/app/home?id=912,16,1,0,2,0,22,200,2.1848633576495082,Normal
POST,/app/login?q=1 OR 1=1,21,2,0,2,0,27,200,3.4600638441859646,XSS
GET,/app/search?q=| whoami,22,1,1,2,0,8,403,3.537927113246917,XSS
GET,/app/shop?filter=price>100&ref=950,34,3,1,2,0,7,200,3.0158932441690536,Normal
POST,/app/search?q=| whoami,22,1,1,2,0,61,500,4.453528184206704,RCE
GET,/app/contact?email=user@mail.com&ref=442,40,3,1,2,0,56,200,1.835633240563633,Normal
POST,/app/search?q=cat /etc/shadow,29,1,0,4,0,40,403,1.2227411261605958,RCE
GET,/app/search%3Fq%3D%7C%20whoami,30,0,0,2,1,9,403,1.3051753544882154,SQL Injection
POST,/app/calc?formula=x*y-z&ref=848,31,3,2,2,0,22,200,4.808283493778267,Normal
POST,/app/login?q=id=1',18,2,1,2,0,90,403,2.1174521202869085,RCE
GET,/app/home?id=28,15,1,0,2,0,69,200,1.0700242319034436,Normal
POST,/app/home?id=329,16,1,0,2,0,75,200,1.932182315329288,Normal
POST,/app/search?q=ping -c 4 8.8.8.8,31,1,1,2,0,29,200,2.936148977731115,RCE
GET,/app/search?q=ping -c 4 8.8.8.8,31,1,1,2,0,63,500,2.852663575662002,RCE
POST,/app/login?q=<b onmouseover=x>,30,2,2,2,0,50,200,2.2305032612122035,SQL Injection
POST,/app/home?id=502,16,1,0,2,0,98,200,2.5771170019209673,Normal
POST,/app/search%3Fq%3Dping%20-c%204%208.8.8.8,41,0,1,2,1,100,403,3.201746481208738,XSS
POST,/app/login?q=1 OR 1=1,21,2,0,2,0,76,403,1.0622464909587261,XSS
POST,/app/calc?formula=x*y-z&ref=676,31,3,2,2,0,37,200,1.0789875947884147,Normal
POST,/app/search?q=cat /etc/shadow,29,1,0,4,0,23,403,2.1910411563986245,XSS
GET,/app/login?q=../../etc/passwd,29,1,0,5,0,64,200,4.629826298229242,RCE
GET,/app/contact?email=user@mail.com&ref=574,40,3,1,2,0,42,200,3.8549945455666856,Normal
GET,/app/home?id=226,16,1,0,2,0,66,200,3.35638585323959,Normal
GET,/app/login?q=<b onmouseover=x>,30,2,2,2,0,66,200,1.7905261481221308,RCE
GET,/app/search?q=cat /etc/shadow,29,1,0,4,0,49,200,4.440376991199086,RCE
POST,/app/login?q=admin'--,21,1,3,2,0,41,500,2.0010049226338666,XSS
GET,/app/login?redirect=/dashboard&ref=261,38,3,0,3,0,20,200,1.5355084766840568,Normal
POST,/app/profile?name=O'Brian&ref=607,33,3,1,2,0,66,200,4.772702863954029,Normal
GET,/app/shop?filter=price>100&ref=752,34,3,1,2,0,83,200,4.762677706884424,Normal
GET,/app/home?id=62,15,1,0,2,0,55,200,1.6891302164701556,Normal
GET,/app/search?q=| whoami,22,1,1,2,0,4,200,3.2302345174119904,XSS
GET,/app/home?id=202,16,1,0,2,0,56,200,3.716782662376989,Normal
GET,/app/home?id=316,16,1,0,2,0,32,200,4.7432344505355655,Normal
POST,/app/home?id=974,16,1,0,2,0,21,200,4.315594024067035,Normal
POST,/app/login%3Fq%3D1%20OR%201%3D1,31,0,0,2,1,5,200,3.23028594037468,SQL Injection
GET,/app/home?id=412,16,1,0,2,0,100,200,2.5189033069777915,Normal
GET,/app/login?redirect=/dashboard&ref=165,38,3,0,3,0,93,200,1.7973914879590969,Normal
POST,/app/login?q=1 OR 1=1,21,2,0,2,0,80,200,2.695799381920981,RCE
POST,/app/home?id=314,16,1,0,2,0,66,200,4.626413067418363,Normal
POST,/app/home?id=154,16,1,0,2,0,4,200,1.6370171751196412,Normal
GET,/app/login?redirect=/dashboard&ref=533,38,3,0,3,0,69,200,4.46132278881395,Normal
POST,/app/note?txt=hello_world!&ref=607,34,3,1,2,0,81,200,3.267333727106243,Normal
GET,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,78,200,2.8102196902568592,XSS
GET,/app/home?id=703,16,1,0,2,0,24,200,4.962382056968238,Normal
POST,/app/home?id=836,16,1,0,2,0,35,200,4.199208013908917,Normal
POST,/app/search?q=union+jack&ref=648,32,3,0,2,0,50,200,3.6093743144114927,Normal
POST,/app/search%3Fq%3D%3Cscript%3Ealert%28%27XSS%27%29%3C/script%3E,63,0,0,3,1,46,200,2.6661191737462024,XSS
POST,/app/login?q=admin'--,21,1,3,2,0,77,403,4.868811469363504,SQL Injection
GET,/app/search?q=ping -c 4 8.8.8.8,31,1,1,2,0,14,500,1.851397636289351,XSS
POST,/app/home?id=585,16,1,0,2,0,42,200,2.4758370805166106,Normal
POST,/app/home?id=373,16,1,0,2,0,17,200,1.8994451813424718,Normal
GET,/app/home?id=558,16,1,0,2,0,51,200,2.125982174246147,Normal
GET,/app/home?id=82,15,1,0,2,0,12,200,2.665359037190497,Normal
POST,/app/contact?email=user@mail.com&ref=745,40,3,1,2,0,19,200,3.989673611319928,Normal
GET,/app/login%3Fq%3D1%20OR%201%3D1,31,0,0,2,1,97,403,3.0772457216034637,XSS
POST,/app/home?id=400,16,1,0,2,0,41,200,2.400957152234632,Normal
POST,/app/contact?email=user@mail.com&ref=798,40,3,1,2,0,65,200,1.061329738604186,Normal
GET,/app/search?q=union+jack&ref=443,32,3,0,2,0,64,200,1.127076442662795,Normal
POST,/app/login%3Fq%3D1%20OR%201%3D1,31,0,0,2,1,90,200,3.5199527610886707,XSS
GET,/app/search?q=union+jack&ref=902,32,3,0,2,0,79,200,1.448790235468341,Normal
POST,/app/search?q=| whoami,22,1,1,2,0,69,200,4.104148656449338,RCE
POST,/app/home?id=984,16,1,0,2,0,99,200,2.432072863317898,Normal
POST,/app/search?q=| whoami,22,1,1,2,0,11,403,2.1446836089810386,XSS
POST,/app/forum?tag=#security&ref=537,32,3,0,2,0,100,200,2.514745029020857,Normal
GET,/app/profile?name=O'Brian&ref=426,33,3,1,2,0,16,200,2.197887685275556,Normal
GET,/app/search?q=union+jack&ref=935,32,3,0,2,0,47,200,4.233097750313727,Normal
GET,/app/home?id=1,14,1,0,2,0,63,200,2.500664431009208,Normal
GET,/app/search?q=union+jack&ref=750,32,3,0,2,0,24,200,4.616833502248885,Normal
POST,/app/login?q=1 OR 1=1,21,2,0,2,0,44,200,4.546474878156429,XSS
POST,/app/contact?email=user@mail.com&ref=978,40,3,1,2,0,48,200,2.4875970129036906,Normal
GET,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,75,200,1.2353368301950312,RCE
POST,/app/search?q=<script>alert('XSS')</script>,43,1,8,3,0,5,200,1.796625518345229,RCE
POST,/app/home?id=377,16,1,0,2,0,3,200,1.868252418042343,Normal
GET,/app/contact?email=user@mail.com&ref=843,40,3,1,2,0,1,200,4.210470130802293,Normal
POST,/app/search%3Fq%3D%3Cscript%3Ealert%28%27XSS%27%29%3C/script%3E,63,0,0,3,1,52,403,4.550852350981943,XSS
GET,/app/login?q=../../etc/passwd,29,1,0,5,0,84,403,1.9882645960109286,SQL Injection
GET,/app/login?redirect=/dashboard&ref=850,38,3,0,3,0,52,200,2.2126461677909717,Normal
GET,/app/calc?formula=x*y-z&ref=224,31,3,2,2,0,24,200,1.9378834765641737,Normal
GET,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,29,403,3.808772621006676,RCE
POST,/app/home?id=148,16,1,0,2,0,28,200,2.2766058049472284,Normal
GET,/app/login?redirect=/dashboard&ref=941,38,3,0,3,0,66,200,4.933776660759154,Normal
POST,/app/search?q=<script>alert('XSS')</script>,43,1,8,3,0,3,500,1.4047976468300276,RCE
GET,/app/login%3Fq%3D%3Cb%20onmouseover%3Dx%3E,42,0,0,2,1,49,200,1.8607694486158581,SQL Injection
GET,/app/search?q=union+jack&ref=442,32,3,0,2,0,51,200,1.8375425214384542,Normal
GET,/app/home?id=368,16,1,0,2,0,90,200,2.405859703706727,Normal
POST,/app/calc?formula=x*y-z&ref=153,31,3,2,2,0,49,200,3.0270223120441684,Normal
POST,/app/login?redirect=/dashboard&ref=476,38,3,0,3,0,43,200,3.3486356652512663,Normal
POST,/app/home?id=891,16,1,0,2,0,33,200,2.8922445068330203,Normal
